ID,NAME,md_HHinc_Est2016
6067007904,60670079.04,75833
6067007905,60670079.05,75164
6067007906,60670079.06,54500
6067008005,60670080.05,103240
6067008006,60670080.06,70431
6067008007,60670080.07,57619
6067008008,60670080.08,77500
6067008009,60670080.09,62550
6067008010,60670080.1,77037
6067008111,60670081.11,62568
6067008113,60670081.13,53240
6067008117,60670081.17,61715
6067008119,60670081.19,58944
6067008120,60670081.2,47996
6067008122,60670081.22,63310
6067008124,60670081.24,83609
6067008125,60670081.25,61445
6067008127,60670081.27,55357
6067008128,60670081.28,47974
6067008129,60670081.29,56951
6067008130,60670081.3,62538
6067008131,60670081.31,47618
6067008132,60670081.32,56741
6067008133,60670081.33,31681
6067008134,60670081.34,52125
6067008135,60670081.35,36298
6067008136,60670081.36,52366
6067008137,60670081.37,51927
6067008138,60670081.38,59308
6067008139,60670081.39,39472
6067008140,60670081.4,58045
6067008141,60670081.41,39382
6067008142,60670081.42,47568
6067008143,60670081.43,50688
6067008144,60670081.44,80288
6067008145,60670081.45,76596
6067008203,60670082.03,62674
6067008204,60670082.04,64875
6067008206,60670082.06,79946
6067008207,60670082.07,75386
6067008208,60670082.08,52138
6067008209,60670082.09,88137
6067008210,60670082.1,84118
6067008211,60670082.11,85573
6067008402,60670084.02,77333
6067008403,60670084.03,88529
6067008404,60670084.04,58920
6067008501,60670085.01,120366
6067008504,60670085.04,102557
6067008505,60670085.05,127875
6067008506,60670085.06,55210
6067008507,60670085.07,87917
6067008508,60670085.08,114201
6067008509,60670085.09,158092
6067008510,60670085.1,135972
6067008512,60670085.12,153558
6067008513,60670085.13,122176
6067008600,60670086,99127
6067008702,60670087.02,116696
6067008703,60670087.03,92413
6067008704,60670087.04,103542
6067008705,60670087.05,109375
6067008801,60670088.01,78750
6067008905,60670089.05,52178
6067008907,60670089.07,42543
6067008908,60670089.08,41803
6067008909,60670089.09,70179
6067008910,60670089.1,53914
6067008911,60670089.11,32304
6067008912,60670089.12,68571
6067008913,60670089.13,51151
6067009004,60670090.04,50956
6067009005,60670090.05,45225
6067009006,60670090.06,36411
6067009007,60670090.07,41094
6067009008,60670090.08,40793
6067009010,60670090.1,58871
6067009011,60670090.11,97872
6067009103,60670091.03,50227
6067009105,60670091.05,52321
6067009106,60670091.06,52089
6067009107,60670091.07,62813
6067009108,60670091.08,74552
6067009109,60670091.09,67813
6067009110,60670091.1,22820
6067009111,60670091.11,55278
6067009112,60670091.12,59877
6067009201,60670092.01,39395
6067009307,60670093.07,85443
6067009308,60670093.08,65119
6067009309,60670093.09,72857
6067009310,60670093.1,69805
6067009311,60670093.11,78720
6067009312,60670093.12,73375
6067009314,60670093.14,72589
6067009316,60670093.16,57556
6067009317,60670093.17,68750
6067009318,60670093.18,52572
6067009319,60670093.19,57611
6067009320,60670093.2,39289
6067009321,60670093.21,73041
6067009322,60670093.22,72467
6067009323,60670093.23,100700
6067009324,60670093.24,135565
6067009325,60670093.25,118750
6067009326,60670093.26,110982
6067009328,60670093.28,104896
6067009329,60670093.29,62237
6067009330,60670093.3,104722
6067009331,60670093.31,108313
6067009332,60670093.32,97917
6067009403,60670094.03,78214
6067009404,60670094.04,84300
6067009406,60670094.06,95625
6067009407,60670094.07,78462
6067009408,60670094.08,93750
6067009501,60670095.01,40083
6067009502,60670095.02,68922
6067009503,60670095.03,35784
6067009504,60670095.04,42727
6067009601,60670096.01,52750
6067009606,60670096.06,38233
6067009608,60670096.08,59500
6067009609,60670096.09,60048
6067009610,60670096.1,57625
6067009611,60670096.11,59931
6067009612,60670096.12,72400
6067009614,60670096.14,78378
6067009615,60670096.15,69537
6067009616,60670096.16,70607
6067009617,60670096.17,113750
6067009618,60670096.18,74628
6067009619,60670096.19,86191
6067009622,60670096.22,88560
6067009630,60670096.3,88992
6067009632,60670096.32,104484
6067009633,60670096.33,41477
6067009634,60670096.34,37356
6067009635,60670096.35,92813
6067009636,60670096.36,89047
6067009637,60670096.37,97756
6067009638,60670096.38,76402
6067009639,60670096.39,49868
6067009800,60670098,40833
6067009900,60670099,55017
6067988300,60679883,65000
6069000100,60690001,80766
6069000200,60690002,58992
6069000300,60690003,59074
6069000400,60690004,55660
6069000501,60690005.01,95523
6069000502,60690005.02,77992
6069000600,60690006,86087
6069000701,60690007.01,60542
6069000702,60690007.02,77361
6069000801,60690008.01,112717
6069000802,60690008.02,71200
6071000103,60710001.03,77115
6071000104,60710001.04,101349
6071000105,60710001.05,113715
6071000107,60710001.07,82500
6071000108,60710001.08,84267
6071000109,60710001.09,94830
6071000111,60710001.11,107161
6071000113,60710001.13,73720
6071000115,60710001.15,111393
6071000116,60710001.16,102910
6071000117,60710001.17,105123
6071000118,60710001.18,106563
6071000201,60710002.01,44184
6071000203,60710002.03,57224
6071000205,60710002.05,53162
6071000207,60710002.07,56411
6071000208,60710002.08,66912
6071000301,60710003.01,35828
6071000303,60710003.03,52820
6071000304,60710003.04,59118
6071000401,60710004.01,80723
6071000403,60710004.03,68500
6071000404,60710004.04,53854
6071000501,60710005.01,71888
6071000503,60710005.03,64186
6071000504,60710005.04,86190
6071000603,60710006.03,58460
6071000604,60710006.04,60344
6071000605,60710006.05,46792
6071000606,60710006.06,72386
6071000804,60710008.04,88125
6071000808,60710008.08,66406
6071000812,60710008.12,75813
6071000813,60710008.13,90208
6071000814,60710008.14,115444
6071000815,60710008.15,108456
6071000816,60710008.16,107031
6071000817,60710008.17,73944
6071000818,60710008.18,71975
6071000819,60710008.19,93403
6071000820,60710008.2,106538
6071000821,60710008.21,51774
6071000823,60710008.23,40857
6071000824,60710008.24,33750
6071000825,60710008.25,39653
6071000826,60710008.26,55640
6071000901,60710009.01,51715
6071000903,60710009.03,37220
6071000904,60710009.04,47545
6071001001,60710010.01,40256
6071001002,60710010.02,41314
6071001101,60710011.01,33450
6071001103,60710011.03,55202
6071001104,60710011.04,57219
6071001200,60710012,74863
6071001305,60710013.05,39276
6071001307,60710013.07,64219
6071001308,60710013.08,51468
6071001309,60710013.09,47031
6071001310,60710013.1,52583
6071001311,60710013.11,79167
6071001312,60710013.12,53920
6071001400,60710014,28295
6071001501,60710015.01,46579
6071001503,60710015.03,39464
6071001504,60710015.04,40543
6071001600,60710016,31203
6071001702,60710017.02,54750
6071001703,60710017.03,74496
6071001704,60710017.04,70273
6071001706,60710017.06,51199
6071001707,60710017.07,63900
6071001803,60710018.03,51324
6071001804,60710018.04,80054
6071001806,60710018.06,80865
6071001808,60710018.08,74598
6071001809,60710018.09,56489
6071001810,60710018.1,54773
6071001812,60710018.12,30938
6071001813,60710018.13,39565
6071001901,60710019.01,94327
6071001903,60710019.03,88087
6071001905,60710019.05,92016
6071001906,60710019.06,80183
6071002010,60710020.1,116458
6071002011,60710020.11,108886
6071002013,60710020.13,71544
6071002014,60710020.14,100673
6071002015,60710020.15,64567
6071002016,60710020.16,68038
6071002017,60710020.17,116979
6071002018,60710020.18,92727
6071002019,60710020.19,73929
6071002021,60710020.21,119107
6071002022,60710020.22,143587
6071002023,60710020.23,57500
6071002025,60710020.25,88728
6071002027,60710020.27,51940
6071002028,60710020.28,71360
6071002029,60710020.29,101875
6071002031,60710020.31,109755
6071002033,60710020.33,86161
6071002034,60710020.34,86937
6071002035,60710020.35,76136
6071002036,60710020.36,72168
6071002037,60710020.37,99226
6071002038,60710020.38,101964
6071002101,60710021.01,49297
6071002103,60710021.03,45352
6071002105,60710021.05,62344
6071002107,60710021.07,47140
6071002109,60710021.09,52107
6071002110,60710021.1,58879
6071002204,60710022.04,50082
6071002206,60710022.06,72437
6071002207,60710022.07,55500
6071002301,60710023.01,69694
6071002304,60710023.04,91740
6071002305,60710023.05,75403
6071002306,60710023.06,74875
6071002307,60710023.07,67697
6071002401,60710024.01,45489
6071002402,60710024.02,38418
6071002501,60710025.01,57517
6071002502,60710025.02,65855
6071002601,60710026.01,82561
6071002602,60710026.02,61716
6071002604,60710026.04,66250
6071002606,60710026.06,67963
6071002607,60710026.07,82417
6071002703,60710027.03,90753
6071002704,60710027.04,84600
6071002705,60710027.05,67650
6071002706,60710027.06,96518
6071002801,60710028.01,58286
6071002803,60710028.03,38750
6071002804,60710028.04,33438
6071002901,60710029.01,41505
6071002902,60710029.02,42921
6071003000,60710030,23641
6071003101,60710031.01,38211
6071003102,60710031.02,34583
6071003200,60710032,53406
6071003301,60710033.01,40368
6071003302,60710033.02,41019
6071003401,60710034.01,53478
6071003403,60710034.03,45521
6071003404,60710034.04,36795
6071003405,60710034.05,43929
6071003503,60710035.03,75087
6071003505,60710035.05,39762
6071003506,60710035.06,50393
6071003507,60710035.07,60625
6071003509,60710035.09,50588
6071003510,60710035.1,40133
6071003603,60710036.03,66500
6071003605,60710036.05,67460
6071003606,60710036.06,45750
6071003607,60710036.07,49653
6071003609,60710036.09,42377
6071003611,60710036.11,48232
6071003612,60710036.12,44185
6071003700,60710037,27857
6071003801,60710038.01,64509
6071003803,60710038.03,53460
6071003804,60710038.04,51894
6071003900,60710039,47125
6071004001,60710040.01,49322
6071004003,60710040.03,48574
6071004004,60710040.04,51667
6071004101,60710041.01,46630
6071004103,60710041.03,43668
6071004104,60710041.04,34561
6071004201,60710042.01,37098
6071004202,60710042.02,36875
6071004301,60710043.01,52714
6071004302,60710043.02,29160
6071004401,60710044.01,42784
6071004403,60710044.03,53009
6071004404,60710044.04,33398
6071004503,60710045.03,108958
6071004504,60710045.04,80779
6071004505,60710045.05,42398
6071004507,60710045.07,36528
6071004509,60710045.09,69265
6071004510,60710045.1,46679
6071004601,60710046.01,54354
6071004603,60710046.03,38898
6071004604,60710046.04,44318
6071004700,60710047,38636
6071004800,60710048,31719
6071004900,60710049,25371
6071005100,60710051,46497
6071005200,60710052,44978
6071005300,60710053,36939
6071005400,60710054,32129
6071005500,60710055,19762
6071005600,60710056,19090
6071005701,60710057.01,13250
6071005800,60710058,22741
6071006100,60710061,50172
6071006201,60710062.01,47115
6071006203,60710062.03,30179
6071006204,60710062.04,21509
6071006301,60710063.01,26161
6071006302,60710063.02,41455
6071006401,60710064.01,21190
6071006402,60710064.02,30266
6071006500,60710065,23920
6071006601,60710066.01,45556
6071006603,60710066.03,62908
6071006604,60710066.04,37775
6071006700,60710067,51204
6071007000,60710070,37698
6071007104,60710071.04,74804
6071007105,60710071.05,48049
6071007106,60710071.06,64476
6071007107,60710071.07,29273
6071007108,60710071.08,40000
6071007109,60710071.09,38679
6071007110,60710071.1,72880
6071007200,60710072,39050
6071007302,60710073.02,79316
6071007303,60710073.03,28009
6071007305,60710073.05,36447
6071007306,60710073.06,63475
6071007403,60710074.03,51026
6071007404,60710074.04,61101
6071007407,60710074.07,27820
6071007408,60710074.08,33723
6071007409,60710074.09,59985
6071007410,60710074.1,42041
6071007601,60710076.01,26649
6071007603,60710076.03,31736
6071007604,60710076.04,46750
6071007800,60710078,41982
6071007901,60710079.01,114753
6071007903,60710079.03,93304
6071007904,60710079.04,101204
6071008001,60710080.01,63432
6071008002,60710080.02,32092
6071008100,60710081,42102
6071008200,60710082,59011
6071008301,60710083.01,63750
6071008302,60710083.02,106250
6071008401,60710084.01,77940
6071008402,60710084.02,84428
6071008403,60710084.03,98109
6071008404,60710084.04,30522
6071008500,60710085,123839
6071008601,60710086.01,55387
6071008602,60710086.02,55049
6071008703,60710087.03,78865
6071008704,60710087.04,52681
6071008705,60710087.05,38237
6071008706,60710087.06,79672
6071008708,60710087.08,67136
6071008709,60710087.09,33297
6071008710,60710087.1,27222
6071008800,60710088,51374
6071008901,60710089.01,35885
6071009107,60710091.07,47950
6071009108,60710091.08,52826
6071009109,60710091.09,52035
6071009110,60710091.1,62876
6071009112,60710091.12,33981
6071009114,60710091.14,39507
6071009116,60710091.16,17655
6071009117,60710091.17,31642
6071009118,60710091.18,68852
6071009119,60710091.19,61333
6071009201,60710092.01,60272
6071009202,60710092.02,60563
6071009300,60710093,36034
6071009400,60710094,17679
6071009500,60710095,37245
6071009707,60710097.07,43117
6071009708,60710097.08,39886
6071009709,60710097.09,42401
6071009710,60710097.1,36107
6071009711,60710097.11,67250
6071009712,60710097.12,32813
6071009713,60710097.13,49740
6071009714,60710097.14,51184
6071009715,60710097.15,63382
6071009716,60710097.16,30519
6071009717,60710097.17,76599
6071009800,60710098,24397
6071009904,60710099.04,31755
6071009905,60710099.05,40677
6071009906,60710099.06,55000
6071009908,60710099.08,50061
6071009910,60710099.1,52444
6071009911,60710099.11,53649
6071009912,60710099.12,25392
6071009913,60710099.13,31538
6071010004,60710100.04,77744
6071010009,60710100.09,59489
6071010010,60710100.1,47350
6071010011,60710100.11,37842
6071010012,60710100.12,52399
6071010013,60710100.13,38865
6071010014,60710100.14,30634
6071010015,60710100.15,40000
6071010016,60710100.16,51139
6071010017,60710100.17,77440
6071010018,60710100.18,51386
6071010019,60710100.19,41505
6071010020,60710100.2,27930
6071010021,60710100.21,51740
6071010022,60710100.22,47981
6071010023,60710100.23,61131
6071010024,60710100.24,59302
6071010025,60710100.25,40493
6071010026,60710100.26,42722
6071010300,60710103,53673
6071010402,60710104.02,39216
6071010409,60710104.09,30890
6071010410,60710104.1,34963
6071010411,60710104.11,34206
6071010412,60710104.12,44510
6071010413,60710104.13,42174
6071010415,60710104.15,43848
6071010416,60710104.16,35673
6071010417,60710104.17,35676
6071010419,60710104.19,41548
6071010420,60710104.2,30915
6071010421,60710104.21,30372
6071010422,60710104.22,66034
6071010423,60710104.23,30951
6071010424,60710104.24,33207
6071010700,60710107,36328
6071010802,60710108.02,48358
6071010803,60710108.03,59479
6071010804,60710108.04,48484
6071010901,60710109.01,72321
6071010902,60710109.02,70091
6071011001,60710110.01,43375
6071011002,60710110.02,64063
6071011101,60710111.01,66471
6071011102,60710111.02,42386
6071011203,60710112.03,49211
6071011204,60710112.04,60688
6071011205,60710112.05,31375
6071011206,60710112.06,54405
6071011300,60710113,43188
6071011401,60710114.01,41058
6071011403,60710114.03,31875
6071011404,60710114.04,62500
6071011500,60710115,53167
6071011600,60710116,64341
6071011700,60710117,40463
6071011800,60710118,52857
6071011900,60710119,50532
6071012001,60710120.01,58308
6071012002,60710120.02,42083
6071012101,60710121.01,48373
6071012103,60710121.03,33051
6071012104,60710121.04,63026
6071012200,60710122,105987
6071012300,60710123,
6071012400,60710124,35833
6071012500,60710125,29783
6071012700,60710127,78785
6071025000,60710250,49279
6071025100,60710251,27083
6071940100,60719401,29911
6071980100,60719801,
6071980200,60719802,
6073000100,60730001,127353
6073000201,60730002.01,98669
6073000202,60730002.02,61381
6073000300,60730003,63667
6073000400,60730004,67794
6073000500,60730005,60152
6073000600,60730006,56566
6073000700,60730007,73945
6073000800,60730008,60635
6073000900,60730009,50996
6073001000,60730010,66329
6073001100,60730011,58397
6073001200,60730012,45266
6073001300,60730013,47346
6073001400,60730014,74450
6073001500,60730015,60693
6073001600,60730016,32829
6073001700,60730017,41534
6073001800,60730018,44702
6073001900,60730019,90227
6073002001,60730020.01,126016
6073002002,60730020.02,89643
6073002100,60730021,51421
6073002201,60730022.01,32074
6073002202,60730022.02,22083
6073002301,60730023.01,28962
6073002302,60730023.02,24558
6073002401,60730024.01,42549
