"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MLY-DUTR-NORMAL","MLY-DUTR-STDDEV","MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-NORMAL","MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-NORMAL","MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","MLY-TAVG-NORMAL","MLY-TAVG-STDDEV","MLY-TMAX-AVGNDS-GRTH040","MLY-TMAX-AVGNDS-GRTH050","MLY-TMAX-AVGNDS-GRTH060","MLY-TMAX-AVGNDS-GRTH070","MLY-TMAX-AVGNDS-GRTH080","MLY-TMAX-AVGNDS-GRTH090","MLY-TMAX-AVGNDS-GRTH100","MLY-TMAX-AVGNDS-LSTH032","MLY-TMAX-NORMAL","MLY-TMAX-STDDEV","MLY-TMIN-AVGNDS-LSTH000","MLY-TMIN-AVGNDS-LSTH010","MLY-TMIN-AVGNDS-LSTH020","MLY-TMIN-AVGNDS-LSTH032","MLY-TMIN-AVGNDS-LSTH040","MLY-TMIN-AVGNDS-LSTH050","MLY-TMIN-AVGNDS-LSTH060","MLY-TMIN-AVGNDS-LSTH070","MLY-TMIN-NORMAL","MLY-TMIN-STDDEV"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","08","1.5","-16.0",,,,,,,,"2.54",,,,,,,,,,,,,,"21.9","-17.1","310","31","310","308","294","13","1","0","31.6","-16.4","0","0","0","0","0","54","276","310","12.3","-16.9"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","09","1.5","-16.3",,,,,,,,"15.24",,,,,,,,,,,,,,"18.7","-16.0","300","30","298","277","206","6","0","0","28.4","-15.6","0","0","0","0","29","164","295","300","9.1","-16.1"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","10","1.3","-15.7",,,,,,,,"60.96",,,,,,,,,,,,,,"13.7","-16.2","310","31","281","204","94","1","0","0","23.3","-15.8","0","0","0","4","165","296","310","310","4.2","-15.9"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","11","-3.9","-15.7",,,,,,,,"104.90",,,,,,,,,,,,,,"8.0","-16.4","297","26","125","30","1","0","0","0","14.9","-15.6","0","0","0","10","265","297","300","300","1.1","-16.7"
"USC00043669","GROVELAND 2, CA US","37.8444","-120.2258","853.4","12","-5.1","-15.3",,,,,,,,"161.80",,,,,,,,,,,,,,"4.9","-16.4","300","20","45","2","0","0","0","0","11.3","-15.9","0","2","15","20","294","310","310","310","-1.4","-15.9"
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","01","-10.3",,,,,,,,,,,,,,,,,,,,,,,"5.1",,"280","11","16","0","0","0","0","1","8.8",,"0","0","4","9","254","310","310","310","1.3",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","02","-9.7",,,,,,,,,,,,,,,,,,,,,,,"5.1",,"237","12","35","2","0","0","0","1","9.1",,"0","6","6","12","215","274","280","280","1.1",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","03","-8.1",,,,,,,,,,,,,,,,,,,,,,,"7.6",,"290","20","95","13","0","0","0","0","12.4",,"0","0","2","8","210","301","310","310","2.7",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","04","-5.1",,,,,,,,,,,,,,,,,,,,,,,"10.6",,"295","26","189","65","7","0","0","0","16.9",,"0","0","0","6","147","279","300","300","4.3",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","05","-4.9",,,,,,,,,,,,,,,,,,,,,,,"14.6",,"310","31","276","164","28","0","0","0","21.0",,"0","0","0","1","59","201","301","310","8.1",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","06","-4.2",,,,,,,,,,,,,,,,,,,,,,,"18.3",,"300","30","300","256","113","0","0","0","25.1",,"0","0","0","0","12","97","267","300","11.5",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","07","-5.3",,,,,,,,,,,,,,,,,,,,,,,"21.7",,"310","31","310","310","233","1","0","0","27.9",,"0","0","0","0","0","2","150","310","15.5",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","08","-5.2",,,,,,,,,,,,,,,,,,,,,,,"21.2",,"310","31","310","307","210","0","0","0","27.5",,"0","0","0","0","0","5","173","310","14.9",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","09","-5.1",,,,,,,,,,,,,,,,,,,,,,,"18.4",,"300","30","300","249","103","0","0","0","24.8",,"0","0","0","0","8","77","270","300","12.1",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","10","-5.4",,,,,,,,,,,,,,,,,,,,,,,"13.0",,"310","30","250","111","9","0","0","0","19.2",,"0","0","0","1","77","235","310","310","6.8",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","11","-8.2",,,,,,,,,,,,,,,,,,,,,,,"8.7",,"278","23","116","19","0","0","0","0","13.4",,"0","0","0","6","153","291","300","300","3.9",
"USC00045968","MOUNT LAGUNA NUMBER 3, CA US","32.8672","-116.4194","1804.4","12","-9.5",,,,,,,,,,,,,,,,,,,,,,,"5.1",,"264","13","43","3","0","0","0","1","9.2",,"0","0","5","13","250","308","310","310","0.9",
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","01","-6.8","-15.4","161.80","225.55","369.82","15","11","7","4","282.70","25.4","88.9","368.3","3","2","1","1","0","226.1","10","8","5","3","4.5","-16.4","279","15","41","0","0","0","0","0","10.0","-15.8","0","0","9","21","296","310","310","310","-1.0","-16.3"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","02","-5.1","-15.1","150.11","196.09","421.13","13","10","7","4","262.13","0.0","76.2","299.7","3","2","1","1","0","200.7","6","4","3","1","5.7","-16.2","262","17","75","16","0","0","0","0","12.1","-15.2","0","-7777","7","18","268","280","280","280","-0.7","-16.6"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","03","-3.6","-15.2","102.62","192.79","307.34","12","10","6","3","229.87","0.0","25.4","119.4","1","1","1","0","-7777","104.1","2","1","0","0","7.8","-16.0","304","25","140","49","3","0","0","0","14.9","-14.8","0","0","-7777","13","282","310","310","310","0.8","-16.7"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","04","-2.2","-15.7","54.10","88.90","152.91","11","7","3","1","112.52","0.0","0.0","0.0","0","0","-7777","0","0","15.2","0","0","-7777","0","10.6","-16.0","298","27","198","107","35","0","0","0","18.4","-15.2","0","0","0","5","215","297","300","300","2.8","-16.5"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","05","-1.0","-15.9","22.35","52.07","91.44","8","5","2","1","77.22","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","15.0","-16.1","310","31","275","203","94","2","-7777","0","23.4","-15.3","0","0","0","1","81","264","309","310","6.6","-16.7"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","06","-0.1","-16.3","5.59","18.29","42.16","4","3","1","0","30.48","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","19.0","-16.6","300","30","293","271","190","6","0","0","27.8","-16.1","0","0","0","0","8","146","289","300","10.2","-16.7"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","07","2.5","-16.4","0.00","1.52","10.16","2","1","0","0","5.59","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.2","-16.4","310","31","310","307","286","17","2","0","32.3","-15.9","0","0","0","0","-7777","71","281","310","12.1","-16.7"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","08","3.5","-16.5","0.00","1.27","7.87","2","1","0","-7777","6.60","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","21.2","-17.0","310","31","310","307","280","16","2","0","31.9","-16.4","0","0","0","0","0","129","300","310","10.6","-17.2"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","09","3.1","-15.8","0.51","9.40","35.31","3","2","1","0","22.86","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","18.2","-16.5","300","30","295","272","205","8","1","0","28.7","-15.6","0","0","0","0","29","246","298","300","7.8","-17.1"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","10","0.2","-15.9","29.72","68.58","133.10","6","4","2","1","87.63","0.0","0.0","0.0","-7777","0","0","0","0","-7777","0","0","0","0","13.2","-16.4","310","30","261","187","71","1","0","0","22.2","-15.6","0","0","0","2","173","302","310","310","4.2","-16.9"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","11","-5.1","-15.2","42.42","166.62","278.38","11","9","5","3","206.50","0.0","7.6","73.7","1","1","0","0","0","53.3","1","0","0","0","7.3","-16.2","293","23","101","29","-7777","0","0","-7777","13.6","-15.3","0","0","2","12","256","297","300","300","0.9","-16.4"
"USC00042574","DUNSMUIR TRTMNT PLANT, CA US","41.1833","-122.2736","661.4","12","-7.2","-15.3","132.08","289.56","475.23","14","11","7","4","325.63","43.2","76.2","193.0","3","2","1","0","0","154.9","6","3","2","0","4.3","-16.5","271","14","33","-7777","0","0","0","0","9.6","-15.7","0","1","9","21","296","310","310","310","-1.0","-16.4"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","01","-6.6","-15.5",,,,,,,,"179.07",,,,,,,,,,,,,,"8.2","-16.4","310","28","74","3","1","0","0","0","13.7","-16.6","0","0","2","9","207","304","310","310","2.6","-15.7"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","02","-5.9","-15.6",,,,,,,,"162.56",,,,,,,,,,,,,,"9.9","-16.6","280","27","132","27","0","0","0","0","15.8","-16.3","0","0","0","3","166","271","280","280","3.9","-16.0"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","03","-5.2","-15.2",,,,,,,,"126.49",,,,,,,,,,,,,,"11.6","-16.3","310","31","200","74","9","0","0","0","17.8","-15.3","0","0","0","0","127","294","310","310","5.3","-16.6"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","04","-3.1","-16.1",,,,,,,,"53.09",,,,,,,,,,,,,,"13.1","-16.6","300","30","255","122","34","0","0","0","20.4","-16.0","0","0","0","0","99","282","300","300","5.8","-16.8"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","05","-2.1","-16.0",,,,,,,,"33.78",,,,,,,,,,,,,,"15.8","-16.6","310","31","297","211","73","2","0","0","23.6","-15.8","0","0","0","0","22","259","309","310","8.0","-17.1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","06","-0.4","-15.8",,,,,,,,"6.10",,,,,,,,,,,,,,"18.7","-16.9","300","30","298","266","164","5","1","0","27.3","-16.1","0","0","0","0","2","144","298","300","10.0","-17.1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","07","-0.4","-16.3",,,,,,,,"0.25",,,,,,,,,,,,,,"19.7","-16.9","310","31","310","300","207","6","1","0","28.4","-16.3","0","0","0","0","0","82","307","310","11.1","-17.1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","08","0.1","-16.4",,,,,,,,"2.03",,,,,,,,,,,,,,"19.6","-17.1","310","31","310","305","192","6","0","0","28.5","-16.6","0","0","0","0","0","109","310","310","10.6","-17.0"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","09","1.1","-16.2",,,,,,,,"8.89",,,,,,,,,,,,,,"19.1","-16.8","300","30","300","282","185","7","1","0","28.4","-16.1","0","0","0","0","0","168","297","300","9.6","-17.1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","10","-0.3","-16.0",,,,,,,,"51.56",,,,,,,,,,,,,,"15.9","-16.8","310","31","299","221","120","2","0","0","24.7","-16.1","0","0","0","0","48","262","310","310","7.2","-17.2"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","11","-4.5","-15.7",,,,,,,,"119.13",,,,,,,,,,,,,,"11.3","-16.6","300","30","209","68","3","0","0","0","17.9","-15.9","0","0","0","3","142","284","300","300","4.7","-16.5"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","38.5038","-122.8102","34.7","12","-6.8","-15.5",,,,,,,,"178.56",,,,,,,,,,,,,,"8.0","-16.3","310","28","63","3","0","0","0","0","13.5","-16.6","0","0","2","10","207","298","310","310","2.5","-15.3"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","01","-8.7","-15.9","58.42","141.73","232.66","12","9","5","2","152.91","355.6","642.6","1041.4","7","6","4","2","1","746.8","26","24","23","15","0.2","-16.4","164","2","0","0","0","0","0","2","4.8","-16.4","0","8","81","28","309","310","310","310","-4.3","-15.8"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","02","-7.3","-15.3","74.42","133.10","247.14","11","9","4","2","164.08","152.4","342.9","810.3","6","6","3","2","1","533.4","25","24","23","18","1.4","-16.4","188","7","3","0","0","0","0","1","6.7","-15.8","0","8","48","24","280","280","280","280","-3.7","-16.1"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","03","-5.5","-15.7","58.17","115.57","172.47","11","8","4","2","135.13","152.4","279.4","571.5","5","5","2","1","0","457.2","20","17","15","10","4.1","-16.3","268","17","39","1","0","0","0","0","10.2","-15.4","0","-7777","18","25","308","310","310","310","-2.1","-16.8"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","04","-3.2","-15.6","32.00","51.82","78.49","8","6","2","1","69.85","0.0","81.3","274.3","2","2","1","0","0","188.0","5","4","3","2","6.9","-16.0","284","22","127","35","1","0","0","-7777","14.2","-15.1","0","0","2","17","288","300","300","300","-0.4","-16.7"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","05","-1.2","-16.1","17.02","30.48","70.10","6","4","1","0","43.94","0.0","0.0","0.0","0","0","-7777","0","0","10.2","0","-7777","0","0","11.4","-16.0","310","29","234","132","32","0","0","0","19.7","-15.3","0","0","0","6","208","305","310","310","3.1","-16.4"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","06","0.2","-16.4","2.79","10.67","30.73","3","2","1","-7777","18.54","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","15.7","-16.5","300","30","287","234","112","1","0","0","24.7","-15.9","0","0","0","1","65","257","300","300","6.7","-16.8"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","07","1.9","-16.9","0.00","0.00","4.32","1","0","0","0","3.56","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","19.4","-16.3","310","31","310","302","244","7","0","0","29.3","-16.0","0","0","0","0","12","170","304","310","9.6","-16.4"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","08","2.3","-16.6","0.00","0.00","7.87","1","1","0","-7777","5.08","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","18.8","-16.8","310","31","310","303","234","5","0","0","28.8","-16.5","0","0","0","0","17","214","308","310","8.7","-16.9"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","09","1.3","-16.2","0.00","6.86","19.56","2","1","1","0","17.53","0.0","0.0","0.0","-7777","-7777","0","0","0","2.5","0","0","0","0","15.4","-16.4","300","30","286","246","124","1","0","0","25.0","-15.7","0","0","0","1","97","282","300","300","5.9","-16.8"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","10","-1.8","-15.8","23.88","49.02","78.99","6","4","2","1","54.86","0.0","0.0","12.7","0","0","0","-7777","-7777","22.9","0","0","0","0","10.1","-16.2","308","28","219","90","14","0","0","0","18.0","-15.3","0","0","1","8","236","309","310","310","2.1","-16.7"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","11","-6.9","-15.8","42.42","107.44","156.72","9","7","3","2","118.62","50.8","152.4","292.1","3","3","1","1","0","210.8","6","4","3","2","3.9","-16.2","258","14","23","-7777","0","0","0","0","9.3","-15.7","0","2","22","20","286","300","300","300","-1.5","-16.2"
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","12","-9.1","-16.1","78.99","125.98","243.08","12","9","4","2","171.20","215.9","482.6","886.5","6","6","3","2","1","607.1","21","16","12","8","0.2","-16.4","160","1","-7777","0","0","0","0","2","4.5","-16.5","0","10","78","27","307","310","310","310","-4.2","-15.9"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","01","-1.7","-15.9","21.59","61.72","86.11","7","5","2","1","66.55","0.0","0.0","0.0","-7777","-7777","-7777","-7777","0","0.0","-7777","-7777","-7777","0","7.6","-16.4","307","27","160","39","0","0","0","0","15.6","-15.9","0","0","9","18","277","310","310","310","-0.5","-16.2"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","02","-1.4","-15.8","32.77","49.78","93.98","7","5","2","1","67.06","0.0","0.0","0.0","-7777","-7777","0","0","0","0.0","0","0","0","0","8.9","-16.2","278","26","170","67","3","0","0","0","17.0","-15.6","0","0","3","13","231","278","280","280","0.7","-16.4"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","03","-1.1","-15.9","11.68","34.29","68.58","7","5","1","1","52.83","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","10.9","-16.0","310","30","235","115","22","-7777","0","0","19.3","-15.3","0","0","0","7","218","306","310","310","2.6","-16.3"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","04","-0.7","-16.3","2.03","16.00","31.24","4","2","0","-7777","18.54","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","13.8","-15.6","300","30","259","177","76","1","0","0","22.3","-15.1","0","0","0","3","136","261","298","300","5.3","-15.9"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","05","0.1","-16.5","1.27","5.84","12.19","2","1","0","-7777","8.64","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","18.2","-16.0","310","31","304","268","175","6","0","0","27.2","-15.7","0","0","0","0","36","182","285","309","9.3","-16.0"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","06","1.1","-16.3","0.00","0.00","1.78","1","0","0","0","2.54","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.9","-16.2","300","30","300","296","265","17","2","0","32.3","-15.8","0","0","0","0","0","54","213","291","13.5","-16.2"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","07","1.7","-16.5","0.00","0.51","4.06","1","1","-7777","0","4.32","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","26.7","-16.4","310","31","310","310","309","28","11","0","36.4","-16.3","0","0","0","0","0","4","109","277","16.9","-16.2"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","08","2.1","-16.3","0.00","0.00","3.30","1","1","0","0","4.57","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","26.3","-16.8","310","31","310","310","310","28","10","0","36.3","-16.6","0","0","0","0","0","8","128","282","16.4","-16.4"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","09","2.1","-15.8","0.00","0.76","13.72","2","1","0","0","5.84","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.8","-16.3","300","30","300","295","269","19","2","0","32.7","-15.8","0","0","0","0","2","72","223","294","12.8","-16.2"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","10","1.1","-15.9","1.27","8.89","17.53","3","1","0","-7777","12.95","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","17.3","-16.2","310","31","303","268","163","4","0","0","26.7","-15.6","0","0","0","0","60","228","294","310","7.9","-16.3"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","11","-0.3","-15.7","4.83","28.96","51.31","4","3","1","0","38.86","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.1","-16.1","300","29","237","122","22","-7777","0","0","19.8","-15.5","0","0","0","9","212","290","300","300","2.3","-16.2"
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","12","-1.6","-15.8","21.59","45.97","78.49","6","4","1","1","50.04","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","7.4","-16.5","308","27","152","39","0","0","0","0","15.6","-15.9","0","0","10","19","278","309","310","310","-0.7","-16.4"
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","01",,,"14.99","31.50","50.04","6","4","1","0","34.29","0.0","0.0","0.0","-7777","-7777","-7777","0","0","2.5","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","02",,,"13.21","29.97","43.18","6","4","1","-7777","35.05","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","03",,,"12.70","21.08","58.42","6","4","1","0","35.56","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","04",,,"0.25","15.49","20.32","3","2","0","-7777","16.00","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","05",,,"0.00","0.25","8.89","1","1","0","-7777","7.87","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
